
n° escrita, bmp_temp, bmp_pres, bmp_alt, TT101, TT102, TT103, TT104, TT105, TT106, nivelBateria, Gx, Gy, Gz, Ax, Ay, Az, mpu_temp, LAT_GPS, LGN_GPS, KMPH_GPS, SAT_GPS, ALTURA_GPS, gps_pres,
Escrita: 1959,31.14,93999.56,628.56,34.62,31.52,27.75,36.75,37.68,40.63,76,-0.05,0.00,0.01,-0.98,0.64,-9.51,33.07,-22.53,-47.39,1.02,0,0.00,101325.00,
Escrita: 1960,31.12,93996.39,628.87,34.69,31.62,27.81,36.86,37.77,40.68,78,-0.05,0.00,0.01,-0.98,0.65,-9.51,33.08,-22.53,-47.39,5.67,6,688.60,93321.61,
Escrita: 1961,31.11,93999.30,628.59,34.68,31.63,27.78,36.83,37.75,40.67,77,-0.05,0.00,0.01,-0.98,0.65,-9.50,33.08,-22.53,-47.39,9.22,5,689.60,93310.37,
Escrita: 1962,31.12,93993.47,629.10,34.71,31.59,27.76,36.70,37.69,40.61,76,-0.05,-0.00,0.01,-0.98,0.64,-9.50,33.07,-22.53,-47.39,4.67,4,690.80,93296.88,
Escrita: 1963,31.11,93998.41,628.67,34.85,31.63,27.74,36.88,37.79,40.71,77,-0.05,0.00,0.01,-0.99,0.66,-9.53,33.09,-22.53,-47.39,1.15,5,691.60,93287.89,
Escrita: 1964,31.23,93998.00,628.70,34.70,31.64,27.81,36.88,37.79,40.72,77,-0.05,0.00,0.01,-0.99,0.65,-9.52,33.08,-22.53,-47.39,1.57,6,690.90,93295.76,
Escrita: 1965,31.14,94000.91,628.45,34.68,31.67,27.74,36.82,37.76,40.74,76,-0.05,0.00,0.01,-0.98,0.64,-9.52,33.09,-22.53,-47.39,0.85,7,690.70,93298.01,
Escrita: 1966,31.13,93993.58,629.09,34.80,31.52,27.72,36.69,37.76,40.64,76,-0.05,0.00,0.01,-0.98,0.65,-9.51,33.08,-22.53,-47.39,0.98,7,690.10,93304.75,
Escrita: 1967,31.12,93999.92,628.53,34.71,31.57,27.79,36.77,37.74,40.67,77,-0.05,0.00,0.01,-0.99,0.64,-9.52,33.10,-22.53,-47.39,1.87,8,690.00,93305.88,
Escrita: 1968,31.23,94001.76,628.37,34.61,31.53,27.75,36.73,37.69,40.61,75,-0.05,0.00,0.01,-0.99,0.65,-9.51,33.09,-22.53,-47.39,3.33,7,691.10,93293.52,
Escrita: 1969,31.15,94003.12,628.25,34.63,31.53,27.79,36.81,37.77,40.62,77,-0.05,0.00,0.01,-0.99,0.64,-9.52,33.09,-22.53,-47.39,0.46,7,692.40,93278.91,
Escrita: 1970,31.12,93996.59,628.83,34.66,31.54,27.75,36.73,37.71,40.62,76,-0.05,-0.00,0.01,-0.99,0.65,-9.50,33.10,-22.53,-47.39,0.80,5,692.40,93278.91,
Escrita: 1971,31.12,94002.72,628.29,34.70,31.64,27.80,36.84,37.75,40.70,77,-0.05,0.00,0.01,-0.99,0.65,-9.53,33.10,-22.53,-47.39,3.94,5,692.10,93282.27,
Escrita: 1972,31.24,94006.03,627.99,34.73,31.61,27.81,36.85,37.75,40.68,76,-0.05,0.00,0.01,-0.98,0.64,-9.51,33.11,-22.53,-47.39,2.48,6,692.00,93283.40,
Escrita: 1973,31.15,94006.91,627.91,34.59,31.54,27.77,36.76,37.78,40.63,76,-0.05,0.00,0.01,-0.98,0.65,-9.52,33.10,-22.53,-47.39,2.26,5,692.10,93282.27,
Escrita: 1974,31.13,94002.72,628.29,34.60,31.56,27.77,36.84,37.77,40.69,78,-0.05,0.00,0.01,-0.98,0.65,-9.52,33.10,-22.53,-47.39,0.52,4,692.20,93281.16,
Escrita: 1975,31.12,94006.30,627.97,34.80,31.63,27.85,36.91,37.75,40.66,78,-0.05,0.00,0.01,-0.99,0.65,-9.50,33.10,-22.53,-47.39,1.59,4,692.10,93282.27,
Escrita: 1976,31.24,94007.72,627.84,34.52,31.63,27.83,36.83,37.77,40.63,76,-0.05,0.00,0.01,-0.98,0.65,-9.52,33.09,-22.53,-47.39,5.19,5,692.10,93282.27,
Escrita: 1977,31.15,94008.25,627.80,34.66,31.56,27.81,36.90,37.75,40.63,77,-0.05,0.00,0.01,-0.98,0.64,-9.50,33.09,-22.53,-47.39,6.69,5,692.10,93282.27,
Escrita: 1978,31.14,94007.39,627.87,34.59,31.49,27.76,36.75,37.69,40.63,77,-0.09,-0.00,0.05,-0.90,0.67,-9.53,33.10,-22.53,-47.39,2.87,5,692.10,93282.27,
Escrita: 1979,31.13,94008.69,627.76,34.69,31.61,27.81,36.82,37.79,40.73,78,-0.04,-0.00,0.01,-0.95,0.67,-9.52,33.10,-22.53,-47.39,5.35,5,692.20,93281.16,
Escrita: 1980,31.13,94008.84,627.74,34.67,31.56,27.79,36.68,37.63,40.61,76,-0.05,0.00,0.01,-0.98,0.66,-9.52,33.10,-22.53,-47.39,20.41,5,692.80,93274.41,
Escrita: 1981,31.13,94009.54,627.68,34.59,31.58,27.76,36.72,37.66,40.68,77,-0.05,0.00,0.01,-0.98,0.67,-9.52,33.10,-22.53,-47.38,19.76,5,693.60,93265.42,
Escrita: 1982,31.13,94009.36,627.70,34.68,31.54,27.78,36.83,37.71,40.60,76,-0.05,0.00,0.01,-0.98,0.67,-9.51,33.10,-22.53,-47.39,0.81,8,694.30,93257.56,
Escrita: 1983,31.13,94010.53,627.59,34.70,31.65,27.85,36.87,37.75,40.67,76,-0.05,0.00,0.01,-0.97,0.67,-9.53,33.10,-22.53,-47.39,8.46,6,694.00,93260.93,
Escrita: 1984,31.13,94011.80,627.48,34.57,31.59,27.79,36.91,37.70,40.60,76,-0.05,0.00,0.01,-0.97,0.67,-9.52,33.10,-22.53,-47.39,8.96,4,694.00,93260.93,
Escrita: 1985,31.25,94011.82,627.48,34.64,31.58,27.81,36.91,37.79,40.72,77,-0.05,0.00,0.01,-0.97,0.67,-9.53,33.10,-22.53,-47.39,6.07,4,694.00,93260.93,
Escrita: 1986,31.16,94012.48,627.42,34.63,31.64,27.83,36.88,37.69,40.76,77,-0.05,0.00,0.01,-0.97,0.67,-9.53,33.10,-22.53,-47.39,4.09,6,693.90,93262.05,
Escrita: 1987,31.20,94013.01,627.37,34.70,31.65,27.88,36.87,37.72,40.67,77,-0.05,0.00,0.01,-0.97,0.67,-9.52,33.12,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 1988,31.15,94014.17,627.27,34.63,31.65,27.86,36.86,37.74,40.71,78,-0.05,0.00,0.01,-0.97,0.67,-9.51,33.11,-22.53,-47.39,1.59,4,693.90,93262.05,
Escrita: 1989,31.15,94008.28,627.79,34.71,31.66,27.87,36.86,37.80,40.74,78,-0.05,0.00,0.01,-0.98,0.67,-9.53,33.10,-22.53,-47.39,6.59,3,693.90,93262.05,
Escrita: 1990,31.14,94014.44,627.25,34.68,31.68,27.84,36.82,37.78,40.74,78,-0.05,0.00,0.01,-0.96,0.66,-9.52,33.10,-22.53,-47.39,0.87,4,693.90,93262.05,
Escrita: 1991,31.26,94017.46,626.98,34.64,31.66,27.85,36.88,37.74,40.68,77,-0.05,0.00,0.01,-0.98,0.66,-9.53,33.14,-22.53,-47.39,2.30,3,693.90,93262.05,
Escrita: 1992,31.17,94018.32,626.90,34.65,31.51,27.78,36.81,37.68,40.60,76,-0.05,0.00,0.01,-0.97,0.67,-9.51,33.12,-22.53,-47.39,1.06,4,693.90,93262.05,
Escrita: 1993,31.16,94014.13,627.27,34.76,31.54,27.77,36.78,37.77,40.70,77,-0.05,0.00,0.01,-0.97,0.66,-9.52,33.12,-22.53,-47.39,4.20,4,693.90,93262.05,
Escrita: 1994,31.15,94019.08,626.84,34.71,31.68,27.82,36.91,37.78,40.74,78,-0.05,0.00,0.01,-0.98,0.66,-9.54,33.12,-22.53,-47.39,1.06,4,693.90,93262.05,
Escrita: 1995,31.27,94020.52,626.71,34.66,31.67,27.81,36.91,37.74,40.74,77,-0.05,0.00,0.01,-0.97,0.67,-9.52,33.13,-22.53,-47.39,0.07,4,693.90,93262.05,
Escrita: 1996,31.18,94021.92,626.59,34.73,31.70,27.78,36.86,37.73,40.76,77,-0.05,-0.00,0.01,-0.98,0.66,-9.52,33.13,-22.53,-47.39,0.94,4,693.90,93262.05,
Escrita: 1997,31.16,94021.94,626.59,34.73,31.64,27.81,36.92,37.81,40.76,77,-0.06,-0.00,0.01,-0.99,0.65,-9.53,33.13,-22.53,-47.39,0.00,4,693.70,93264.30,
Escrita: 1998,31.15,94022.35,626.55,34.69,31.62,27.83,36.87,37.78,40.75,76,0.02,-0.01,-0.01,-0.81,0.78,-9.64,33.13,-22.53,-47.39,0.00,5,692.80,93274.41,
Escrita: 1999,31.15,94022.67,626.52,34.77,31.70,27.83,36.86,37.79,40.81,77,-0.16,0.07,0.04,-1.04,0.89,-9.40,33.13,-22.53,-47.39,0.00,6,693.40,93267.67,
Escrita: 2000,31.15,94023.17,626.48,34.63,31.60,27.76,36.76,37.74,40.70,76,-0.07,-0.01,0.00,-1.12,0.61,-9.53,33.14,-22.53,-47.39,0.00,7,695.20,93247.45,
Escrita: 2001,31.15,94023.35,626.46,34.71,31.59,27.79,36.81,37.76,40.67,76,0.01,0.02,-0.01,-0.84,0.69,-9.39,33.12,-22.53,-47.39,0.00,6,697.80,93218.26,
Escrita: 2002,31.15,94023.55,626.44,34.65,31.61,27.84,36.88,37.81,40.72,77,-0.03,-0.00,0.01,-1.00,0.65,-9.50,33.14,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 2003,31.15,94025.45,626.27,34.63,31.58,27.76,36.75,37.79,40.68,77,-0.07,0.01,0.01,-0.99,0.65,-9.53,33.14,-22.53,-47.39,3.00,0,0.00,101325.00,
Escrita: 2004,31.27,94026.00,626.23,34.73,31.65,27.81,36.79,37.78,40.73,77,-0.05,-0.00,0.01,-1.00,0.64,-9.49,33.12,-22.53,-47.39,0.76,0,0.00,101325.00,
Escrita: 2005,31.18,94026.17,626.21,34.73,31.62,27.85,36.91,37.80,40.75,78,-0.05,-0.00,0.01,-0.99,0.63,-9.51,33.12,-22.53,-47.39,7.54,0,0.00,101325.00,
Escrita: 2006,31.17,94020.08,626.75,34.71,31.69,27.86,36.94,37.79,40.71,77,-0.04,-0.00,0.01,-1.01,0.60,-9.50,33.12,-22.53,-47.39,0.98,0,0.00,101325.00,
Escrita: 2007,31.16,94024.15,626.39,34.65,31.54,27.76,36.73,37.75,40.68,75,-0.19,0.07,-0.23,-2.81,2.52,-9.57,33.13,-22.53,-47.39,2.80,0,0.00,101325.00,
Escrita: 2008,31.28,94027.20,626.12,34.71,31.66,27.80,36.86,37.79,40.74,77,0.02,-0.06,-0.03,-1.91,-0.65,-7.79,33.12,-22.53,-47.39,4.06,0,0.00,101325.00,
Escrita: 2009,31.19,94025.63,626.26,34.68,31.68,27.84,36.88,38.19,40.74,78,-0.32,0.19,0.53,-2.48,-0.79,-10.44,33.12,-22.53,-47.39,14.93,8,675.30,93471.18,
Escrita: 2010,31.18,94016.55,627.06,34.70,31.63,27.78,36.86,38.19,40.75,76,0.00,-0.62,-0.05,0.32,1.07,-4.83,33.14,-22.53,-47.39,16.37,8,676.30,93459.93,
Escrita: 2011,31.16,94021.36,626.64,34.59,31.62,27.84,36.91,38.13,40.73,77,0.16,0.01,-0.02,2.65,2.26,-7.63,33.13,-22.53,-47.39,14.28,8,675.10,93473.43,
Escrita: 2012,31.28,94029.58,625.91,34.66,31.61,27.78,36.83,38.13,40.73,76,-0.22,0.08,-0.28,-2.65,1.97,-14.64,33.13,-22.53,-47.39,11.57,6,674.20,93483.55,
Escrita: 2013,31.19,94027.69,626.08,34.71,31.68,27.83,36.92,38.27,40.76,77,0.13,0.22,0.09,-0.70,1.98,-6.93,33.14,-22.53,-47.39,20.85,8,670.80,93521.83,
Escrita: 2014,31.17,94002.02,628.35,34.67,31.68,27.81,36.84,38.24,40.85,77,0.62,0.01,0.50,-0.16,0.14,-10.77,33.13,-22.53,-47.39,26.19,7,668.90,93543.23,
Escrita: 2015,31.16,94003.46,628.22,34.64,31.68,27.85,36.91,38.27,40.83,77,0.12,-0.13,-0.42,-1.41,1.37,-8.90,33.14,-22.53,-47.39,30.54,8,672.20,93506.07,
Escrita: 2016,31.28,93961.03,631.97,34.85,31.70,27.84,36.91,38.24,40.77,78,0.01,-0.06,0.12,-0.63,1.63,-9.30,33.13,-22.53,-47.39,46.93,8,677.90,93441.92,
Escrita: 2017,31.19,93948.38,633.09,34.68,31.69,27.84,36.86,38.19,40.78,77,-0.16,-0.09,0.17,-1.07,1.09,-10.21,33.14,-22.53,-47.39,52.87,8,680.70,93410.43,
Escrita: 2018,31.18,93865.78,640.41,34.70,31.61,27.81,36.84,38.26,40.76,77,0.14,-0.10,0.05,-1.51,1.85,-10.29,33.14,-22.52,-47.39,79.99,8,680.90,93408.18,
Escrita: 2019,31.16,93822.02,644.28,34.75,31.69,27.82,36.88,38.25,40.68,77,0.09,0.16,0.24,-1.79,0.21,-9.87,33.14,-22.52,-47.39,91.12,8,683.80,93375.56,
Escrita: 2020,31.28,93692.34,655.78,34.72,31.68,27.83,36.81,38.22,40.72,76,0.09,0.01,-0.17,-0.84,1.56,-8.36,33.14,-22.52,-47.39,91.08,8,690.00,93305.88,
Escrita: 2021,31.19,93632.88,661.06,34.85,31.64,27.82,36.87,38.26,40.75,77,0.10,0.11,-0.23,-1.14,0.80,-9.74,33.14,-22.52,-47.39,91.34,8,695.70,93241.84,
Escrita: 2022,31.17,93566.31,666.97,34.70,31.60,27.79,36.86,38.25,40.71,77,-0.01,0.02,-0.06,-0.17,0.28,-9.44,33.12,-22.52,-47.39,84.43,8,701.50,93176.72,
Escrita: 2023,31.16,93598.30,664.13,34.63,31.52,27.73,36.69,38.12,40.65,77,0.17,0.12,0.07,-0.34,1.31,-9.16,33.14,-22.51,-47.40,70.32,8,706.70,93118.36,
Escrita: 2024,31.28,93615.98,662.56,34.70,31.68,27.78,36.86,38.20,40.73,78,0.06,0.04,0.05,-0.44,0.88,-8.61,33.13,-22.51,-47.40,56.65,8,710.10,93080.23,
Escrita: 2025,31.19,93611.70,662.94,34.67,31.58,27.71,36.75,38.15,40.68,76,-0.29,-0.13,-0.18,0.25,-1.30,-10.61,33.14,-22.51,-47.40,48.13,7,710.10,93080.23,
Escrita: 2026,31.17,93590.07,664.86,34.58,31.55,27.62,36.63,38.12,40.65,76,0.06,-0.02,-0.26,-0.06,0.69,-4.77,33.13,-22.51,-47.40,32.15,8,712.10,93057.80,
Escrita: 2027,31.16,93583.75,665.42,34.73,31.70,27.76,36.85,38.21,40.73,78,0.22,0.20,0.03,-1.02,0.62,-8.35,33.12,-22.51,-47.40,56.13,7,709.50,93086.95,
Escrita: 2028,31.27,93542.33,669.10,34.77,31.69,27.75,36.84,38.19,40.68,78,-0.23,-0.32,-0.03,-1.34,2.06,-9.04,33.12,-22.51,-47.40,81.64,8,713.00,93047.70,
Escrita: 2029,31.18,93537.41,669.53,34.68,31.62,27.74,36.82,38.12,40.63,78,0.52,0.16,-0.11,-0.14,0.13,-10.65,33.12,-22.51,-47.40,94.86,8,716.20,93011.83,
Escrita: 2030,31.21,93574.33,666.28,34.77,31.62,27.69,36.77,38.10,40.66,77,-0.16,-0.08,0.15,-0.22,1.47,-8.89,33.11,-22.50,-47.40,85.28,8,713.10,93046.59,
Escrita: 2031,31.16,93576.77,666.04,34.50,31.56,27.62,36.79,37.90,40.64,78,0.25,0.05,0.09,0.24,-0.34,-8.28,33.10,-22.50,-47.40,70.30,8,711.80,93061.16,
Escrita: 2032,31.15,93555.89,667.89,34.57,31.62,27.64,36.67,33.30,40.64,77,-0.63,-0.05,-0.17,-1.98,-1.60,-12.22,33.12,-22.50,-47.40,41.47,8,713.50,93042.10,
Escrita: 2033,31.14,93556.16,667.87,34.70,31.68,27.64,36.78,31.54,40.70,78,-0.11,0.11,0.19,-1.24,0.03,-9.27,33.12,-22.50,-47.40,47.63,8,715.80,93016.31,
Escrita: 2034,31.25,93587.78,665.06,34.61,31.63,27.60,36.71,32.07,40.63,77,-0.18,0.01,0.35,-0.64,-1.41,-7.59,33.11,-22.50,-47.40,54.73,7,712.80,93049.95,
Escrita: 2035,31.16,93630.38,661.28,34.52,31.65,27.61,36.73,37.44,40.69,78,-0.03,0.11,-0.33,-1.94,-2.73,-8.22,33.10,-22.50,-47.40,53.86,8,704.20,93146.41,
Escrita: 2036,31.14,93649.89,659.55,34.59,31.68,27.61,36.78,36.90,40.68,78,-0.06,0.04,-0.18,-0.55,0.00,-9.20,33.09,-22.50,-47.40,71.28,7,704.10,93147.54,
Escrita: 2037,31.12,93633.73,660.98,34.44,31.51,27.40,36.47,32.49,40.53,75,-0.10,-0.11,0.24,-1.38,1.46,-8.95,33.09,-22.50,-47.40,81.86,7,709.80,93083.59,
Escrita: 2038,31.23,93609.36,663.15,34.46,31.58,27.45,36.67,33.59,40.60,78,0.45,0.25,0.03,-1.11,0.67,-8.72,33.10,-22.50,-47.40,94.95,7,706.80,93117.24,
Escrita: 2039,31.14,93650.51,659.49,34.35,31.56,27.43,36.60,37.27,40.59,76,-0.11,-0.05,0.05,-0.56,2.01,-10.68,33.09,-22.50,-47.41,99.12,8,698.90,93205.91,
Escrita: 2040,31.12,93793.13,646.84,34.58,31.67,27.47,36.64,34.76,40.67,77,-0.08,-0.00,-0.05,-0.86,0.84,-10.20,33.08,-22.50,-47.41,103.77,7,685.80,93353.08,
Escrita: 2041,31.11,93817.05,644.72,34.35,31.52,27.33,36.49,33.13,40.42,76,-0.14,0.03,0.07,0.32,1.48,-10.42,33.07,-22.50,-47.41,105.38,7,675.50,93468.93,
Escrita: 2042,31.22,93915.86,635.97,34.53,31.60,27.38,36.58,31.54,40.58,77,-0.08,-0.08,0.25,0.24,0.58,-11.04,33.07,-22.50,-47.41,107.14,8,674.10,93484.69,
Escrita: 2043,31.12,93920.79,635.54,34.44,31.61,27.39,36.62,30.41,40.49,76,0.33,0.13,-0.07,-0.23,1.53,-9.07,33.07,-22.50,-47.42,101.23,7,677.90,93441.92,
Escrita: 2044,31.10,93981.71,630.14,34.40,31.65,27.35,36.62,34.64,40.59,77,0.08,-0.04,0.26,0.31,-0.12,-7.52,33.07,-22.50,-47.42,104.62,8,674.50,93480.18,
Escrita: 2045,31.09,94013.95,627.29,34.49,31.61,27.32,36.57,35.82,40.56,77,-0.06,0.19,-0.14,-1.68,0.96,-10.90,33.07,-22.50,-47.42,0.00,8,672.50,93502.70,
Escrita: 2046,31.20,93938.78,633.94,34.52,31.62,27.37,36.54,37.47,40.52,77,0.17,-0.11,0.19,0.33,-0.26,-3.87,33.07,-22.49,-47.43,0.00,7,673.80,93488.06,
Escrita: 2047,31.10,93950.31,632.92,34.32,31.58,27.30,36.42,37.93,40.47,77,0.08,0.25,0.22,0.56,0.25,-8.29,33.05,-22.49,-47.43,0.00,7,671.00,93519.58,
Escrita: 2048,31.13,94076.88,621.73,34.31,31.54,27.26,36.49,37.95,40.43,76,0.06,0.07,-0.23,0.13,0.60,-10.41,33.03,-22.49,-47.43,0.00,8,659.30,93651.37,
Escrita: 2049,31.07,94077.05,621.71,34.31,31.53,27.20,36.41,37.88,40.37,75,0.06,0.10,-0.11,-1.38,1.62,-7.94,33.03,-22.49,-47.43,0.00,8,658.10,93664.90,
Escrita: 2050,31.06,94027.02,626.13,34.29,31.60,27.28,36.47,37.92,40.39,77,-0.22,-0.11,-0.06,-0.56,1.12,-8.83,33.02,-22.49,-47.44,0.00,8,657.30,93673.92,
Escrita: 2051,31.05,94069.97,622.34,34.24,31.52,27.22,36.38,37.91,40.35,76,-0.34,-0.01,0.06,-0.85,0.37,-8.74,33.01,-22.49,-47.44,108.14,0,0.00,101325.00,
Escrita: 2052,31.15,94165.95,613.85,34.32,31.57,27.22,36.44,37.93,40.39,77,-0.13,-0.09,0.61,0.59,0.49,-8.20,33.02,-22.49,-47.44,106.92,0,0.00,101325.00,
Escrita: 2053,31.06,94155.87,614.75,34.25,31.52,27.24,36.41,37.90,40.40,77,0.14,-0.05,0.10,-2.12,1.37,-10.31,32.99,-22.49,-47.44,89.93,0,0.00,101325.00,
Escrita: 2054,31.14,94169.22,613.57,34.33,31.51,27.16,36.37,37.81,40.31,76,0.02,-0.16,0.18,-0.57,0.61,-9.91,32.99,-22.49,-47.45,109.21,0,0.00,101325.00,
Escrita: 2055,31.04,94221.64,608.93,34.27,31.59,27.22,36.44,37.91,40.37,78,-0.16,0.02,-0.39,0.63,1.03,-10.21,32.99,-22.49,-47.45,107.43,0,0.00,101325.00,
Escrita: 2056,31.01,94247.60,606.64,34.27,31.48,27.12,36.35,37.75,40.30,76,-0.07,-0.02,0.23,-1.52,0.67,-10.51,32.98,-22.49,-47.45,104.40,8,641.10,93856.69,
Escrita: 2057,30.99,94224.84,608.65,34.03,31.46,27.11,36.36,37.82,40.27,75,-0.00,0.12,-0.28,-1.09,0.67,-9.39,32.97,-22.49,-47.46,109.62,7,648.90,93768.65,
Escrita: 2058,30.99,94185.05,612.17,34.12,31.47,27.08,36.34,37.82,40.28,76,-0.14,0.03,0.09,0.14,-0.59,-9.82,32.97,-22.48,-47.46,108.32,7,655.60,93693.09,
Escrita: 2059,30.98,94142.47,615.93,34.27,31.53,27.11,36.37,37.83,40.31,77,0.05,-0.04,-0.01,-0.45,-1.27,-8.47,32.95,-22.48,-47.46,102.55,8,651.80,93735.94,
Escrita: 2060,30.97,94066.41,622.65,34.21,31.52,27.08,36.37,37.81,40.27,76,-0.03,0.23,0.09,-1.63,0.38,-11.16,32.94,-22.48,-47.46,93.69,7,667.40,93560.12,
Escrita: 2061,30.95,93895.80,637.75,34.19,31.51,27.09,36.33,37.78,40.22,76,-0.05,-0.06,0.40,-0.31,0.39,-10.27,32.93,-22.48,-47.47,100.12,7,676.70,93455.42,
Escrita: 2062,30.95,93886.80,638.55,34.22,31.53,27.06,36.33,37.79,40.31,77,-0.20,-0.05,0.06,-1.75,1.00,-10.85,32.93,-22.48,-47.47,101.01,7,677.10,93450.92,
Escrita: 2063,30.94,93998.67,628.64,34.14,31.51,27.02,36.31,37.80,40.28,77,0.03,0.13,-0.07,-0.96,0.78,-8.63,32.92,-22.48,-47.47,103.17,7,667.60,93557.86,
Escrita: 2064,30.93,94050.99,624.01,34.23,31.51,27.03,36.35,37.78,40.25,77,0.12,-0.04,-0.39,-0.37,-0.47,-11.54,32.91,-22.48,-47.47,106.18,7,658.30,93662.65,
Escrita: 2065,31.04,94087.09,620.82,34.03,31.51,27.00,36.31,37.76,40.22,77,0.12,-0.15,-0.25,-0.85,0.65,-11.51,32.89,-22.48,-47.48,105.03,8,661.00,93632.22,
Escrita: 2066,30.94,94050.19,624.09,34.12,31.47,26.98,36.30,37.76,40.19,75,-0.10,-0.03,-0.02,-1.62,0.84,-9.87,32.88,-22.48,-47.48,94.47,8,665.40,93582.64,
Escrita: 2067,30.91,94151.56,615.13,34.05,31.47,27.00,36.30,37.76,40.23,76,0.04,0.04,0.43,0.55,-0.05,-9.81,32.87,-22.48,-47.48,102.95,7,653.50,93716.77,
Escrita: 2068,30.90,94224.71,608.66,33.92,31.34,26.84,36.11,37.63,40.07,74,-0.02,0.09,0.38,0.03,0.13,-10.49,32.87,-22.48,-47.48,111.19,7,644.20,93821.69,
Escrita: 2069,31.00,94246.66,606.73,34.12,31.45,27.00,36.27,37.76,40.21,77,0.04,-0.08,-0.20,-1.81,0.82,-10.39,32.86,-22.48,-47.49,107.05,7,645.90,93802.50,
Escrita: 2070,30.91,94226.89,608.47,34.06,31.43,26.93,36.23,37.67,40.13,76,0.01,0.02,0.31,-1.18,0.04,-9.83,32.85,-22.48,-47.49,109.62,8,649.00,93767.52,
Escrita: 2071,30.88,94178.58,612.74,34.02,31.42,26.91,36.22,37.63,40.11,76,-0.24,-0.04,-0.06,-0.66,0.84,-9.81,32.85,-22.47,-47.49,105.95,8,650.50,93750.60,
Escrita: 2072,30.87,94210.63,609.91,34.03,31.43,26.88,36.20,36.46,40.11,77,0.12,0.24,-0.31,-0.01,0.68,-8.72,32.85,-22.47,-47.50,105.08,8,646.00,93801.38,
Escrita: 2073,30.86,94384.23,594.59,33.98,31.39,26.90,36.21,37.62,40.08,76,-0.21,0.05,0.06,-0.94,1.43,-10.30,32.82,-22.47,-47.50,105.14,8,633.20,93945.92,
Escrita: 2074,30.85,94449.20,588.86,34.07,31.41,26.96,36.23,37.68,40.12,77,-0.20,-0.14,0.22,1.61,1.64,-9.62,32.82,-22.47,-47.50,116.95,9,619.70,94098.57,
Escrita: 2075,30.95,94616.56,574.12,34.05,31.37,26.90,36.20,37.48,40.09,77,0.01,0.08,-0.24,-0.60,-0.34,-8.65,32.82,-22.47,-47.50,121.27,9,611.90,94186.85,
Escrita: 2076,30.86,94582.13,577.15,33.98,31.37,26.91,36.22,37.65,40.08,77,-0.55,0.02,0.13,-1.30,-0.30,-9.18,32.80,-22.47,-47.51,116.82,8,617.10,94127.99,
Escrita: 2077,30.83,94526.93,582.01,33.84,31.37,26.87,36.18,32.53,40.04,76,-0.11,0.13,-0.02,1.63,-0.29,-11.40,32.78,-22.47,-47.51,123.47,9,615.40,94147.23,
Escrita: 2078,30.81,94576.30,577.67,33.91,31.28,26.83,36.07,32.21,39.98,75,-0.68,-0.14,0.08,-0.93,0.99,-10.85,32.77,-22.47,-47.51,109.06,8,607.80,94233.29,
Escrita: 2079,30.92,94729.57,564.18,33.96,31.41,26.89,36.18,32.10,40.07,77,0.16,-0.06,-0.04,1.07,0.74,-8.26,32.75,-22.47,-47.52,107.06,8,599.50,94327.34,
Escrita: 2080,30.83,94783.76,559.42,33.92,31.34,26.93,36.18,37.51,40.02,77,0.03,-0.02,-0.04,-0.86,2.19,-7.49,32.74,-22.47,-47.52,105.79,8,592.90,94402.20,
Escrita: 2081,30.85,94796.91,558.26,33.93,31.42,26.96,36.20,37.49,40.09,78,-0.05,-0.02,0.49,-0.37,0.19,-6.64,32.74,-22.46,-47.52,103.66,8,593.30,94397.66,
Escrita: 2082,30.80,94762.52,561.28,33.94,31.33,26.84,35.99,37.22,39.92,75,0.01,-0.12,-0.03,-1.52,0.28,-8.03,32.73,-22.46,-47.52,102.79,7,598.60,94337.55,
Escrita: 2083,30.78,94694.13,567.30,33.74,31.26,26.83,35.97,31.44,39.93,76,-0.13,0.01,-0.06,-0.08,0.68,-9.62,32.73,-22.46,-47.53,114.10,9,597.20,94353.42,
Escrita: 2084,30.76,94667.74,569.62,33.85,31.37,26.94,36.04,37.04,39.94,77,0.08,0.15,0.48,0.11,1.74,-9.90,32.72,-22.46,-47.53,118.47,8,595.80,94369.30,
Escrita: 2085,30.86,94591.98,576.29,33.82,31.31,26.86,35.99,37.33,39.93,76,0.11,-0.07,0.00,-1.46,2.24,-8.93,32.72,-22.46,-47.53,103.38,8,607.40,94237.82,
Escrita: 2086,30.77,94560.70,579.04,33.82,31.37,26.88,36.00,36.46,39.98,77,0.14,0.15,0.15,-0.66,0.64,-10.63,32.69,-22.46,-47.53,103.05,8,613.50,94168.74,
Escrita: 2087,30.80,94560.82,579.03,34.01,31.33,26.88,36.03,35.66,39.97,77,-0.01,0.08,-0.09,-0.23,0.61,-9.34,32.70,-22.46,-47.54,105.60,9,613.70,94166.48,
Escrita: 2088,30.74,94576.95,577.61,33.86,31.37,26.95,36.05,34.98,39.91,77,-0.02,-0.05,0.12,-0.87,0.63,-10.33,32.69,-22.46,-47.54,112.90,7,606.30,94250.28,
Escrita: 2089,30.72,94722.52,564.80,33.75,31.21,26.80,35.91,35.79,39.80,74,-0.11,0.19,0.20,0.08,0.16,-9.02,32.68,-22.46,-47.54,107.93,8,595.10,94377.24,
